run_id,model_key,dataset_id,module,locus_id,fit_seed,template_id,concept,expected_rows,actual_unique_rows,failed_rows,execution_status,baseline_module,baseline_fit_seed,reason
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,CALIBRATION,vis.last,0,IB,bottle,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,CALIBRATION,vis.last,0,WA,person,400,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,CALIBRATION,vis.last,0,WA,bottle,400,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,CALIBRATION,vis.last,0,WB,person,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,CALIBRATION,vis.last,0,WB,bottle,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROMPT,vis.last,0,WY,person,76200,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROMPT,vis.last,0,WY,bottle,76200,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROMPT,vis.last,0,IA,person,76200,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROMPT,vis.last,0,IA,bottle,76200,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROMPT,vis.last,0,IB,person,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROMPT,vis.last,0,IB,bottle,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROMPT,vis.last,0,WA,person,76200,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROMPT,vis.last,0,WA,bottle,76200,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROMPT,vis.last,0,WB,person,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROMPT,vis.last,0,WB,bottle,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,DOSE,vis.last,0,IB,person,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,DOSE,vis.last,0,IB,dog,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,DOSE,vis.last,0,IB,car,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,DOSE,vis.last,0,IB,chair,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,DOSE,vis.last,0,IB,bottle,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,DOSE,vis.last,0,IB,bicycle,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REFIT,vis.last,1,IB,person,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REFIT,vis.last,2,IB,person,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REFIT,vis.last,1,IB,dog,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REFIT,vis.last,2,IB,dog,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REFIT,vis.last,1,IB,car,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REFIT,vis.last,2,IB,car,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REFIT,vis.last,1,IB,chair,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REFIT,vis.last,2,IB,chair,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REFIT,vis.last,1,IB,bottle,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REFIT,vis.last,2,IB,bottle,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REFIT,vis.last,1,IB,bicycle,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REFIT,vis.last,2,IB,bicycle,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,LOCUS,connector,0,IB,person,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,LOCUS,connector,0,IB,dog,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,LOCUS,connector,0,IB,car,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,LOCUS,connector,0,IB,chair,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,LOCUS,connector,0,IB,bottle,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,LOCUS,connector,0,IB,bicycle,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,LOCUS_CALIBRATION,connector,0,IB,person,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,LOCUS_CALIBRATION,connector,0,IB,dog,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,LOCUS_CALIBRATION,connector,0,IB,car,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,LOCUS_CALIBRATION,connector,0,IB,chair,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,LOCUS_CALIBRATION,connector,0,IB,bottle,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,LOCUS_CALIBRATION,connector,0,IB,bicycle,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ALTDIR,vis.last,0,IB,person,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ALTDIR,vis.last,0,IB,dog,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ALTDIR,vis.last,0,IB,car,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ALTDIR,vis.last,0,IB,chair,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ALTDIR,vis.last,0,IB,bottle,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ALTDIR,vis.last,0,IB,bicycle,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,EXTCOMP,vis.last,,,,0,0,0,NOT_REQUESTED,CORE,,module not requested for this dataset by protocol
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOKENW,vis.last,0,IB,person,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOKENW,vis.last,0,IB,dog,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOKENW,vis.last,0,IB,car,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOKENW,vis.last,0,IB,chair,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOKENW,vis.last,0,IB,bottle,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOKENW,vis.last,0,IB,bicycle,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PRECISION,vis.last,0,IB,person,50800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PRECISION,vis.last,0,IB,dog,50800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PRECISION,vis.last,0,IB,car,50800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PRECISION,vis.last,0,IB,chair,50800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PRECISION,vis.last,0,IB,bottle,50800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PRECISION,vis.last,0,IB,bicycle,50800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIR,vis.last,0,IB,person,4200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIR,vis.last,0,IB,dog,4200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIR,vis.last,0,IB,car,4200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIR,vis.last,0,IB,chair,4200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIR,vis.last,0,IB,bottle,4200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIR,vis.last,0,IB,bicycle,4200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ALTDIRD,vis.last,0,IB,person,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ALTDIRD,vis.last,0,IB,dog,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ALTDIRD,vis.last,0,IB,car,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ALTDIRD,vis.last,0,IB,chair,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ALTDIRD,vis.last,0,IB,bottle,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ALTDIRD,vis.last,0,IB,bicycle,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ATTR,vis.last,,,,0,0,0,NOT_REQUESTED,CORE,,module not requested for this dataset by protocol
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WY,person,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WY,dog,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WY,car,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WY,chair,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WY,bottle,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WY,bicycle,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,IA,person,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,IA,dog,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,IA,car,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,IA,chair,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,IA,bottle,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,IA,bicycle,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,IB,person,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,IB,dog,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,IB,car,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,IB,chair,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,IB,bottle,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,IB,bicycle,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WA,person,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WA,dog,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WA,car,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WA,chair,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WA,bottle,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WA,bicycle,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WB,person,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WB,dog,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WB,car,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WB,chair,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WB,bottle,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ANSDIRT,vis.last,0,WB,bicycle,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,VALID,vis.last,,,,0,0,0,NOT_REQUESTED,,,module not requested for this dataset by protocol
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ATTRRAND,vis.last,,,,0,0,0,NOT_REQUESTED,ATTR,,module not requested for this dataset by protocol
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,ATTRQ,vis.last,,,,0,0,0,NOT_REQUESTED,,,module not requested for this dataset by protocol
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,VALIDFIT,vis.last,,,,0,0,0,NOT_REQUESTED,CORE,,module not requested for this dataset by protocol
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROJSEED,vis.last,1,IB,person,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROJSEED,vis.last,2,IB,person,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROJSEED,vis.last,1,IB,dog,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROJSEED,vis.last,2,IB,dog,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROJSEED,vis.last,1,IB,car,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROJSEED,vis.last,2,IB,car,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROJSEED,vis.last,1,IB,chair,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROJSEED,vis.last,2,IB,chair,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROJSEED,vis.last,1,IB,bottle,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROJSEED,vis.last,2,IB,bottle,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROJSEED,vis.last,1,IB,bicycle,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,PROJSEED,vis.last,2,IB,bicycle,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOWERSWAP,vis.last,0,IB,person,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOWERSWAP,vis.last,0,IB,dog,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOWERSWAP,vis.last,0,IB,car,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOWERSWAP,vis.last,0,IB,chair,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOWERSWAP,vis.last,0,IB,bottle,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOWERSWAP,vis.last,0,IB,bicycle,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOWERSWAPD,vis.last,0,IB,person,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOWERSWAPD,vis.last,0,IB,dog,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOWERSWAPD,vis.last,0,IB,car,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOWERSWAPD,vis.last,0,IB,chair,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOWERSWAPD,vis.last,0,IB,bottle,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,TOWERSWAPD,vis.last,0,IB,bicycle,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REPLAY,vis.last,0,IB,person,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REPLAY,vis.last,0,IB,dog,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REPLAY,vis.last,0,IB,car,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REPLAY,vis.last,0,IB,chair,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REPLAY,vis.last,0,IB,bottle,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,REPLAY,vis.last,0,IB,bicycle,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,NY,person,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,NY,dog,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,NY,car,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,NY,chair,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,NY,bottle,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,NY,bicycle,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,DA,person,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,DA,dog,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,DA,car,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,DA,chair,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,DA,bottle,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,DA,bicycle,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,DB,person,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,DB,dog,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,DB,car,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,DB,chair,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,DB,bottle,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,DB,bicycle,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,RF,person,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,RF,dog,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,RF,car,19800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:coco:mayo,llama32-11,coco,SEMEND,vis.last,0,RF,chair,19800,0,0,NOT_STARTED,,,
