run_id,model_key,dataset_id,module,locus_id,fit_seed,template_id,concept,expected_rows,actual_unique_rows,failed_rows,execution_status,baseline_module,baseline_fit_seed,reason
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,CALIBRATION,vis.last,0,IB,Effusion,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,CALIBRATION,vis.last,0,IB,Mass,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,CALIBRATION,vis.last,0,WA,Effusion,400,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,CALIBRATION,vis.last,0,WA,Mass,400,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,CALIBRATION,vis.last,0,WB,Effusion,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,CALIBRATION,vis.last,0,WB,Mass,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROMPT,vis.last,0,WY,Effusion,76200,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROMPT,vis.last,0,WY,Mass,76200,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROMPT,vis.last,0,IA,Effusion,76200,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROMPT,vis.last,0,IA,Mass,76200,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROMPT,vis.last,0,IB,Effusion,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROMPT,vis.last,0,IB,Mass,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROMPT,vis.last,0,WA,Effusion,76200,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROMPT,vis.last,0,WA,Mass,76200,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROMPT,vis.last,0,WB,Effusion,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROMPT,vis.last,0,WB,Mass,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,DOSE,vis.last,0,IB,Effusion,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,DOSE,vis.last,0,IB,Atelectasis,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,DOSE,vis.last,0,IB,Pneumothorax,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,DOSE,vis.last,0,IB,Cardiomegaly,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,DOSE,vis.last,0,IB,Mass,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,DOSE,vis.last,0,IB,Nodule,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,REFIT,vis.last,1,IB,Effusion,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,REFIT,vis.last,2,IB,Effusion,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,REFIT,vis.last,1,IB,Atelectasis,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,REFIT,vis.last,2,IB,Atelectasis,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,REFIT,vis.last,1,IB,Pneumothorax,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,REFIT,vis.last,2,IB,Pneumothorax,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,REFIT,vis.last,1,IB,Cardiomegaly,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,REFIT,vis.last,2,IB,Cardiomegaly,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,REFIT,vis.last,1,IB,Mass,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,REFIT,vis.last,2,IB,Mass,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,REFIT,vis.last,1,IB,Nodule,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,REFIT,vis.last,2,IB,Nodule,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,LOCUS,connector,0,IB,Effusion,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,LOCUS,connector,0,IB,Atelectasis,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,LOCUS,connector,0,IB,Pneumothorax,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,LOCUS,connector,0,IB,Cardiomegaly,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,LOCUS,connector,0,IB,Mass,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,LOCUS,connector,0,IB,Nodule,76200,76200,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,LOCUS_CALIBRATION,connector,0,IB,Effusion,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,LOCUS_CALIBRATION,connector,0,IB,Atelectasis,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,LOCUS_CALIBRATION,connector,0,IB,Pneumothorax,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,LOCUS_CALIBRATION,connector,0,IB,Cardiomegaly,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,LOCUS_CALIBRATION,connector,0,IB,Mass,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,LOCUS_CALIBRATION,connector,0,IB,Nodule,400,400,0,COMPLETE,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ALTDIR,vis.last,0,IB,Effusion,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ALTDIR,vis.last,0,IB,Atelectasis,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ALTDIR,vis.last,0,IB,Pneumothorax,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ALTDIR,vis.last,0,IB,Cardiomegaly,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ALTDIR,vis.last,0,IB,Mass,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ALTDIR,vis.last,0,IB,Nodule,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,EXTCOMP,vis.last,0,IB,Effusion,1800,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,EXTCOMP,vis.last,0,IB,Atelectasis,1800,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,EXTCOMP,vis.last,0,IB,Pneumothorax,1800,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,EXTCOMP,vis.last,0,IB,Cardiomegaly,1800,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,EXTCOMP,vis.last,0,IB,Mass,1800,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,EXTCOMP,vis.last,0,IB,Nodule,1800,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,TOKENW,vis.last,0,IB,Effusion,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,TOKENW,vis.last,0,IB,Atelectasis,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,TOKENW,vis.last,0,IB,Pneumothorax,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,TOKENW,vis.last,0,IB,Cardiomegaly,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,TOKENW,vis.last,0,IB,Mass,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,TOKENW,vis.last,0,IB,Nodule,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PRECISION,vis.last,0,IB,Effusion,50800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PRECISION,vis.last,0,IB,Atelectasis,50800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PRECISION,vis.last,0,IB,Pneumothorax,50800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PRECISION,vis.last,0,IB,Cardiomegaly,50800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PRECISION,vis.last,0,IB,Mass,50800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PRECISION,vis.last,0,IB,Nodule,50800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIR,vis.last,0,IB,Effusion,4200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIR,vis.last,0,IB,Atelectasis,4200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIR,vis.last,0,IB,Pneumothorax,4200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIR,vis.last,0,IB,Cardiomegaly,4200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIR,vis.last,0,IB,Mass,4200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIR,vis.last,0,IB,Nodule,4200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ALTDIRD,vis.last,0,IB,Effusion,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ALTDIRD,vis.last,0,IB,Atelectasis,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ALTDIRD,vis.last,0,IB,Pneumothorax,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ALTDIRD,vis.last,0,IB,Cardiomegaly,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ALTDIRD,vis.last,0,IB,Mass,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ALTDIRD,vis.last,0,IB,Nodule,7200,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTR,vis.last,0,IB,view_AP,6600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTR,vis.last,0,IB,sex_F,6600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTR,vis.last,0,IB,age_60,6600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTR,vis.last,0,IB,Effusion,6000,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTR,vis.last,0,IB,Atelectasis,6000,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTR,vis.last,0,IB,Pneumothorax,6000,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTR,vis.last,0,IB,Cardiomegaly,6000,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTR,vis.last,0,IB,Mass,6000,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTR,vis.last,0,IB,Nodule,6000,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WY,Effusion,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WY,Atelectasis,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WY,Pneumothorax,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WY,Cardiomegaly,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WY,Mass,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WY,Nodule,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,IA,Effusion,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,IA,Atelectasis,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,IA,Pneumothorax,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,IA,Cardiomegaly,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,IA,Mass,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,IA,Nodule,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,IB,Effusion,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,IB,Atelectasis,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,IB,Pneumothorax,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,IB,Cardiomegaly,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,IB,Mass,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,IB,Nodule,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WA,Effusion,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WA,Atelectasis,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WA,Pneumothorax,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WA,Cardiomegaly,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WA,Mass,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WA,Nodule,4800,0,0,NOT_STARTED,,,INELIGIBLE: semantic mapping failed image-free preflight (check E)
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WB,Effusion,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WB,Atelectasis,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WB,Pneumothorax,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WB,Cardiomegaly,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WB,Mass,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ANSDIRT,vis.last,0,WB,Nodule,4800,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,VALID,vis.last,,,,0,0,0,NOT_REQUESTED,,,module not requested for this dataset by protocol
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTRRAND,vis.last,0,IB,view_AP,71400,0,0,NOT_STARTED,ATTR,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTRRAND,vis.last,0,IB,sex_F,71400,0,0,NOT_STARTED,ATTR,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTRRAND,vis.last,0,IB,age_60,71400,0,0,NOT_STARTED,ATTR,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTRQ,vis.last,0,AQ0,view_AP,400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTRQ,vis.last,0,AQ0,sex_F,400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTRQ,vis.last,0,AQ0,age_60,400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTRQ,vis.last,0,AQ1,view_AP,400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTRQ,vis.last,0,AQ1,sex_F,400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTRQ,vis.last,0,AQ1,age_60,400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTRQ,vis.last,0,AQ2,view_AP,400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTRQ,vis.last,0,AQ2,sex_F,400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,ATTRQ,vis.last,0,AQ2,age_60,400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,VALIDFIT,vis.last,,,,0,0,0,NOT_REQUESTED,CORE,,module not requested for this dataset by protocol
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROJSEED,vis.last,1,IB,Effusion,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROJSEED,vis.last,2,IB,Effusion,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROJSEED,vis.last,1,IB,Atelectasis,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROJSEED,vis.last,2,IB,Atelectasis,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROJSEED,vis.last,1,IB,Pneumothorax,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROJSEED,vis.last,2,IB,Pneumothorax,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROJSEED,vis.last,1,IB,Cardiomegaly,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROJSEED,vis.last,2,IB,Cardiomegaly,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROJSEED,vis.last,1,IB,Mass,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROJSEED,vis.last,2,IB,Mass,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROJSEED,vis.last,1,IB,Nodule,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,PROJSEED,vis.last,2,IB,Nodule,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,TOWERSWAP,vis.last,0,IB,Effusion,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,TOWERSWAP,vis.last,0,IB,Atelectasis,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,TOWERSWAP,vis.last,0,IB,Pneumothorax,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,TOWERSWAP,vis.last,0,IB,Cardiomegaly,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,TOWERSWAP,vis.last,0,IB,Mass,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,TOWERSWAP,vis.last,0,IB,Nodule,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,TOWERSWAPD,vis.last,0,IB,Effusion,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,TOWERSWAPD,vis.last,0,IB,Atelectasis,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,TOWERSWAPD,vis.last,0,IB,Pneumothorax,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:llama32-11:nih:mayo,llama32-11,nih,TOWERSWAPD,vis.last,0,IB,Cardiomegaly,25400,0,0,NOT_STARTED,,,
